,center_row,center_col,x0_m,y0_m,x0_px,y0_px,depth_m,depth_px,rmse,rank,si,tz_sign
253,75,1095,86681.6014254181,7289.760099463321,1092.4318020462515,78.58481891697501,47.22997119455701,0.5488336408609371,2630.3380586655367,4,0,1
254,75,1115,88381.80931713134,6768.558931094255,1113.8592000229216,72.96618416401321,248.35979175626585,2.886053184143468,2250.8877958268718,4,0,1
255,75,1135,90073.06741815794,6517.28245760842,1135.1738054829914,70.25738224220044,51.9544725062355,0.6037344843414345,1392.606504830898,4,0,1
256,75,1155,91521.46603729702,6236.316031277002,1153.4276988994488,67.22851772076994,74.63781162917373,0.867325151090777,1244.7979740206897,4,0,1
257,75,1175,93138.12352453807,5955.853261618034,1173.8021269561093,64.20508270152617,175.76922867200406,2.0425179876987096,1080.5843368710996,4,0,1
258,75,1195,93879.55615667903,6329.06710988889,1183.1462619640733,68.22838968056267,141.19867254450247,1.6407924793793087,908.1690688736485,4,0,1
259,75,1235,98277.10781389933,7639.600487920999,1238.5677724402278,82.35615613544051,190.97263769790447,2.219188481415728,466.2198035314013,4,0,1
260,75,1255,99627.9984904922,6707.96741219501,1255.592791728405,72.31299757410717,170.31116504580066,1.9790928181240754,1217.4253862199714,4,0,1
261,75,1275,100272.83120209939,6516.088259875155,1263.7194962374988,70.24450859322718,126.7937724816901,1.4734010212066142,1953.187319294047,4,0,1
262,75,1295,102333.70609454396,6039.343902024779,1289.692312100646,65.10512560665681,106.51793280086184,1.2377865875729117,1514.1797938932361,4,0,1
263,75,1315,104792.1662430629,5868.072947373845,1320.6758196286678,63.25879640331691,65.46631869195936,0.7607482522795022,830.1425278347723,4,0,1
264,75,1355,107807.12853311404,7539.818977001639,1358.6728182242227,81.28049495319704,167.29109145608257,1.9439981961713109,530.94240139801,4,0,1
265,75,1395,110877.87169986316,7956.2393742883905,1397.37281264183,85.76957567294848,202.6696355662399,2.3551128905324754,473.47851594769617,4,0,1
266,75,1435,113657.76568442458,7475.356907130336,1432.4072899139755,80.58558318398495,42.12051983178733,0.4894595035641111,1462.3515028875245,4,0,1
267,75,1455,115276.05126866077,7149.0701839804415,1452.8022365686436,77.06815837111144,59.451955727334024,0.6908586326196259,735.9507872145274,4,0,1
268,75,1475,116603.0892522709,6414.419729920017,1469.5266448857462,69.14850503384149,865.9715374426365,10.062981190879029,300.3809746354584,4,0,1
269,75,1495,118507.98313693822,6044.302851782794,1493.5336616564791,65.15858390479487,43.515961048519586,0.5056751620584116,314.554563169071,4,0,1
270,75,1515,119836.37804999985,6066.420645565429,1510.2751710984062,65.39701737798684,308.44513532993517,3.5842720701993978,344.76999112515955,4,0,1
271,75,1535,121506.56067317924,6219.368815940759,1531.3241663036467,67.04582393796031,127.33953942051055,1.4797430800416802,330.8877548219478,4,0,1
272,75,1555,123087.3576538186,6687.327301945037,1551.2466511889195,72.09049377366799,347.2753646514082,4.0354969088972705,232.76711001602894,4,0,1
